file,key,unprocessed,processed
MIT_691,Fatherhusbandname,Ekalinga written .,Ekalinga Written
MIT_691,contactnumber,936A1084.5 .,93610845
MIT_691,experience,1years at Sodhi sen and patta,1years at Sodhi sen and patta
MIT_691,date,08 (13 (2025 .,8/13/2025
MIT_691,experience1,He years at Kata parifeh and Sampath,He years at Kata parifeh and Sampath
MIT_691,place,Kakoratti .,Kavaratti
MIT_691,AlternateNo,aHSH9O2 #34 .,90234
MIT_691,bloodgroup,ABt .,AB+
MIT_691,qualification,broaduate .,Graduate
MIT_691,pancard,XTF BT9 54 6Y .,XTFBT9546Y
MIT_691,Dateofbirth,718 ( 1962 .,718/1962
MIT_691,maritalstatus,married .,Married
MIT_691,aadhaarcard,901359000000 #,9.01359E+11
VIT_707,permanentaddress,"91/144 , Ram Ganj , Gwaliorz ,","91/144, Ram Ganj, Gwaliorz"
VIT_707,presentaddress,"toprob , Bakshi Nagar , Darbhanga","Toprob, Bakshi Nagar, Darbhanga"
VIT_707,AlternateNo,8 2 4/9 4/234,8241941234
VIT_707,maritalstatus,Single .,Single
VIT_707,experience,9 years at Davis PLC .,9 years at Davis PLC
VIT_707,languageknown,"Malayalam , Tamil , Marathi","Malayalam, Tamil, Marathi"
VIT_707,contactnumber,1268525837,1268525837
VIT_707,experience1,to years at Naiche Sanaf and,to years at Naiche Sanaf and
VIT_707,gender,Female .,Female
VIT_707,bloodgroup,a b -,AB-
VIT_707,qualification,12thr. peers .,12thr Peers
VIT_707,referencescmob1,Vanya Suvei - 9081740539 .,Vanya Suvei - 9081740539
VIT_707,referencescmob2,Abeer Nain - 1944-3418HP,Abeer Nain - 1944-3418HP
VIT_707,date,06 1 2/2023 .,06/1/2/2023
VIT_707,nationality,Indian,Indian
VIT_707,Fatherhusbandname,Omkaar Ravi .,Omkaar Ravi
VIT_707,candidatename,Krishna Ravi .,Krishna Ravi
VIT_707,place,This uvananthapuram,Thiruvananthapuram
VIT_707,Dateofbirth,11 (5 ( 2003 .,11-05-2003
VIT_707,aadhaarcard,237100000000 0,2.371E+12
MIT_515,presentaddress,"56105 , Mody Nagar , Allahabad-092846","56105, Mody Nagar, Allahabad-092846"
MIT_515,permanentaddress,"00/934 , they're Street , behind -372954 ,","00/934, Theyre Street, Behind -372954"
MIT_515,contactnumber,7 822 30 5406,7822305406
MIT_515,experience1,6 years at Kamdar Krishnamurthy and Hal,6 years at Kamdar Krishnamurthy and Hal
MIT_515,nationality,studian .,Studian
MIT_515,referencescmob1,August Khurard -887285177 (,August Khurard - 887285177
MIT_515,referencescmob2,Der Sama - 9226062215,Der Sama - 9226062215
MIT_515,languageknown,"Tamil , Gujarati , English , Marathi","Tamil, Gujarati, English, Marathi"
MIT_515,aadhaarcard,2.32396E+11,2.32396E+11
MIT_515,maritalstatus,Married .,Married
MIT_515,bloodgroup,ab -,AB-
MIT_515,candidatename,Aahana Trivedi .,Aahana Trivedi
MIT_515,Fatherhusbandname,Maanav Trivedi .,Maanav Trivedi
MIT_515,Dateofbirth,""" 1/28 ( 1975 .",1/28/1975
MIT_515,AlternateNo,7200747262,7200747262
MIT_515,qualification,Diploma .,Diploma
MIT_515,gender,Female .,Female
MIT_515,date,02 ( 26 ( 2022 .,2/26/2022
MIT_515,experience,3 years at Rege PC,3 years at Rege PC
MIT_515,place,Taipur .,Taipur
MIT_437,permanentaddress,"63194 , Arya Street Gulbarga -341499 .","63194, Arya Street Gulbarga -341499"
MIT_437,presentaddress,"62182 , Arya Street , Bangalore 825624","62182, Arya Street, Bangalore 825624"
MIT_437,gender,female .,Female
MIT_437,contactnumber,702590 8586 .,7025908586
MIT_437,nationality,Indian .,Indian
MIT_437,referencescmob1,Adway Arya -8751243700,Adway Arya - 8751243700
MIT_437,languageknown,"Gujarati , Kannada , Hindi , Malayalam","Gujarati, Kannada, Hindi, Malayalam"
MIT_437,Fatherhusbandname,Rushil Lata .,Rushil Lata
MIT_437,experience1,1 years at Kalita-Nagar,1 years at Kalita-Nagar
MIT_437,referencescmob2,Meera Garde-781611840,Meera Garde - 781611840
MIT_437,date,12109 ( 2024 .,12109/2024
MIT_437,candidatename,Yashoda Lata .,Yashoda Lata
MIT_437,maritalstatus,Marnied .,Married
MIT_437,place,Dispur .,Dispur
MIT_437,Dateofbirth,2 (21 ( 1992 .,2/21/1992
MIT_437,qualification,10th pass .,10th Pass
MIT_437,AlternateNo,"70,95900400 .",7095900400
MIT_437,aadhaarcard,251054000000 .,2.51054E+11
MIT_437,experience,9 years rat Ganguly LLC .,9 years rat Ganguly LLC
TCE_1482,experience,I years at Chaudhari Munty and Ravi,I years at Chaudhari Munty and Ravi
TCE_1482,referencescmob1,Tanvey Saran - 7553A34959 .,Tanvey Saran - 755334959
TCE_1482,experience1,3 years at Dhaliwal and Sons .,3 years at Dhaliwal and Sons
TCE_1482,Dateofbirth,11 last 1969 .,Nov-69
TCE_1482,presentaddress,"46 , Srinivasan Circle , Kumbakanam -8551 37","46, Srinivasan Circle, Kumbakanam -8551 37"
TCE_1482,languageknown,"English , Telugu , Bengali , Malayalam","English, Telugu, Bengali, Malayalam"
TCE_1482,place,Shamla,Shimla
TCE_1482,contactnumber,7740566424 .,7740566424
TCE_1482,candidatename,Taten Kanda .,Taten Kanda
TCE_1482,referencescmob2,Charvi Narayan-7001854112 .,Charvi Narayan - 7001854112
TCE_1482,AlternateNo,"78, 4004248 .",784004248
TCE_1482,permanentaddress,"59/ 169 , Babu Carcle , Guma 178679 .","59/ 169, Babu Carcle, Guma 178679"
TCE_1482,nationality,Indian .,Indian
TCE_1482,Fatherhusbandname,Orinder Kanda .,Orinder Kanda
TCE_1482,qualification,Graduate .,Graduate
TCE_1482,bloodgroup,B-,B-
TCE_1482,gender,Male .,Male
TCE_1482,date,10116 (2023 .,10116/2023
TCE_1482,maritalstatus,Married .,Married
MIT_234,languageknown,"Gujarati , Bengali","Gujarati, Bengali"
MIT_234,Fatherhusbandname,Nakul Dey .,Nakul Dey
MIT_234,referencescmob2,Ekantika Pradham - 7590254159,Ekantika Pradham - 7590254159
MIT_234,AlternateNo,7042320448,7042320448
MIT_234,permanentaddress,"H. No. 43 , Thakur Path , My store - 4.3740,","H. No. 43, Thakur Path, My store - 4.3740"
MIT_234,experience1,5 years at Goel LLC .,5 years at Goel LLC
MIT_234,maritalstatus,Married .,Married
MIT_234,presentaddress,"H. No. 17 , Patla Path , Nagaon 20 9628","H. No. 17, Patla Path, Nagaon 20 9628"
MIT_234,Dateofbirth,6/30/987 .,6/30/987
MIT_234,qualification,Ph D .,PhD
MIT_234,nationality,Indian,Indian
MIT_234,candidatename,Liam Dey .,Liam Dey
MIT_234,place,Thiruvananthapuram,Thiruvananthapuram
MIT_234,date,08/05 (2023 .,08-05-2023
MIT_234,aadhaarcard,952464000000 .,9.52464E+11
MIT_234,contactnumber,131667299 ),131667299
MIT_234,bloodgroup,A -,A-
MIT_234,experience,1 years at Guha LLC .,1 years at Guha LLC
MIT_234,referencescmob1,Vaishnavi ' Dey - 966.366087,Vaishnavi Dey - 966366087
MIT_234,gender,Male .,Male
MIT_35,contactnumber,8355 8 8356s .,835588356
MIT_35,AlternateNo,9413154111,9413154111
MIT_35,permanentaddress,"13 , Phauan path , Imperial-62.881","13, Phauan Path, Imperial-62.881"
MIT_35,experience1,1 years at Bath Ltd .,1 years at Bath Ltd
MIT_35,presentaddress,"69107 , Mann circle , Karewal's 47102","69107, Mann Circle, Karewals 47102"
MIT_35,pancard,hDE vHTO 7OOL,HDEVHTO7OOL
MIT_35,date,ii 127/2024 .,127/2024
MIT_35,experience,10 years at Nazareth Balman and Balakrishov,10 years at Nazareth Balman and Balakrishov
MIT_35,candidatename,Hamsini Duke .,Hamsini Duke
MIT_35,gender,Female .,Female
MIT_35,referencescmob1,Wyatt Shulela - 9148590247,Wyatt Shulela - 9148590247
MIT_35,referencescmob2,Amera_sengupta - 78.9.5.4.2.604 .,Amerasengupta - 789542604
MIT_35,languageknown,"Tamil , Hindi , Gujarati .","Tamil, Hindi, Gujarati"
MIT_35,nationality,Indian,Indian
MIT_35,qualification,10th pass .,10th Pass
MIT_35,maritalstatus,single .,Single
MIT_35,Fatherhusbandname,Frederick Duke .,Frederick Duke
MIT_35,Dateofbirth,2/24 ( 2004 .,2/24/2004
MIT_35,place,Agartala .,Agartala
MIT_35,bloodgroup,o-,O-
MIT_35,aadhaarcard,1934,1934
MIT_250,permanentaddress,"60/69 , Abuja Road , Surat 35624 .","60/69, Abuja Road, Surat 35624"
MIT_250,maritalstatus,married .,Married
MIT_250,experience1,5 years at Bhavspar Borra and Chand,5 years at Bhavspar Borra and Chand
MIT_250,qualification,12th pass .,12th Pass
MIT_250,place,Bengaluse,Bengaluru
MIT_250,referencescmob2,Michael Gulati -7x46832388,Michael Gulati - 746832388
MIT_250,presentaddress,"19179 , Bora Granj , Bally 725129","19179, Bora Granj, Bally 725129"
MIT_250,referencescmob1,Tanvi Iyer -856557296,Tanvi Iyer - 856557296
MIT_250,AlternateNo,9589 0STOST,95890707
MIT_250,languageknown,"Telugu , Malayalam","Telugu, Malayalam"
MIT_250,Fatherhusbandname,Nihal Thaman,Nihal Thaman
MIT_250,aadhaarcard,913 Feb 2000000,91362000000
MIT_250,contactnumber,1966 3.93706,1966393706
MIT_250,Dateofbirth,121 28 ( 1995,121/28/1995
MIT_250,date,08 ( 18 ( 2025,8/18/2025
MIT_250,nationality,Indican,Indian
MIT_250,experience,9 years at Mandal-wath,9 years at Mandal-wath
MIT_250,candidatename,Ampl Thoemcen,Ampl Thoemcen
MIT_250,bloodgroup,at,A+
MIT_250,gender,male,Male
VIT_739,candidatename,Christopher Chokshi .,Christopher Chokshi
VIT_739,contactnumber,763266898,763266898
VIT_739,permanentaddress,"26 , Rajam Nagar , Inhalfear S14488","26, Rajam Nagar, Inhalfear S14488"
VIT_739,presentaddress,"331 , Paula Yani , Bijapur So 7026 .","331, Paula Yani, Bijapur So 7026"
VIT_739,languageknown,"Benjali , Tamil","Bengali, Tamil"
VIT_739,experience,8 years at Jaygramann . Murty,8 years at Jaygramann Murty
VIT_739,referencescmob2,Bherika konda - 99b37984.29,Bherika Konda - 993798429
VIT_739,date,8 ( 19 (20.25 .,8/19/20/25
VIT_739,qualification,post graduate .,Post-Graduate
VIT_739,referencescmob1,Nalsh chhabra - 7111-35 3.630 .,Nalsh chhabra - 7111-35 3630 
VIT_739,maritalstatus,married .,Married
VIT_739,bloodgroup,As -,A-
VIT_739,Fatherhusbandname,Arram Chonshi .,Arram Chonshi
VIT_739,aadhaarcard,"6,806 700,00 00 #",68067000000
VIT_739,place,Dehradum,Dehradun
VIT_739,gender,Male,Male
VIT_739,nationality,Indian .,Indian
VIT_739,experience1,6 years at the beer,6 years at the beer
VIT_739,Dateofbirth,10 (30 ( 14.8 .,10/30/14/8
VIT_739,AlternateNo,8805681s lb .,88056816
TCE_1152,referencescmob1,sunani Babu -8239365966,Sunani Babu - 8239365966
TCE_1152,experience,2 years at Mishma' Sem and chacro,2 years at Mishma Sem and chacro
TCE_1152,contactnumber,720 1234283 .,7201234283
TCE_1152,AlternateNo,9066 764715 .,9066764715
TCE_1152,experience1,9 years at Agarwal Deep and Koka,9 years at Agarwal Deep and Koka
TCE_1152,referencescmob2,Warda Worotion -1366661205,Warda Worotion - 1366661205
TCE_1152,permanentaddress,"43, Savant Zila , Vijayawada 463118","43, Savant Zila, Vijayawada 463118"
TCE_1152,languageknown,"Malayalam , Marathi , Kannada","Malayalam, Marathi, Kannada"
TCE_1152,presentaddress,"10,7.2th path , Kolkapur -230348","10,7.2th Path, Kolkapur -230348"
TCE_1152,place,Bhopau .,Bhopal
TCE_1152,nationality,Indian .,Indian
TCE_1152,Dateofbirth,""" 124 ( 1963 .",124/1963
TCE_1152,Fatherhusbandname,Dev Ravi .,Dev Ravi
TCE_1152,candidatename,Fosum Ravi .,Fosum Ravi
TCE_1152,qualification,phD .,PhD
TCE_1152,bloodgroup,ot,O+
TCE_1152,gender,Female .,Female
TCE_1152,date,05 ( 88 ( 2024 .,5/88/2024
TCE_1152,maritalstatus,single .,Single
MIT_199,permanentaddress,"836, Beth Road , Ginalior-0911-9","836, Beth Road, Ginalior-0911-9"
MIT_199,gender,Female .,Female
MIT_199,candidatename,Urmi Kashyap,Urmi Kashyap
MIT_199,maritalstatus,married .,Married
MIT_199,experience1,2 years at Dutt Naidu and Jani,2 years at Dutt Naidu and Jani
MIT_199,referencescmob2,Adureta-Goobe - 7901573183,Adureta-Goobe - 7901573183
MIT_199,presentaddress,"H.NO.609 , Bala Street , Aurangalagl 5.3","H.NO.609, Bala Street, Aurangalagl 5.3"
MIT_199,aadhaarcard,53504 2000000,5.35042E+11
MIT_199,nationality,Indian,Indian
MIT_199,experience,9 Years of Dani Ramanathan and Lal,9 Years of Dani Ramanathan and Lal
MIT_199,qualification,Ph D .,PhD
MIT_199,referencescmob1,Hredham Dhar-9886918001,Hredham Dhar - 9886918001
MIT_199,Fatherhusbandname,Chandran Kashyap,Chandran Kashyap
MIT_199,date,"0wl 12,2025",0/12/2025
MIT_199,bloodgroup,at,A+
MIT_199,contactnumber,9477258838 .,9477258838
MIT_199,Dateofbirth,12/2/967 .,12/2/967
MIT_199,AlternateNo,809 20212 21 .,8092021221
MIT_199,languageknown,Telugu . English,"Telugu, English"
MIT_199,place,Panaji .,Panaji
MIT_25,permanentaddress,"H. No.91 , Morar Circle , Muzaffamegar-900343","H. No.91, Morar Circle, Muzaffamegar-900343"
MIT_25,referencescmob2,Jagdish Amble - 88454 30164,Jagdish Amble - 8845430164
MIT_25,presentaddress,"901 , Savant Road , Shivpuri 643815","901, Savant Road, Shivpuri 643815"
MIT_25,nationality,Indian .,Indian
MIT_25,referencescmob1,Aadhya Mann-6142465438 .,Aadhya Mann - 6142465438
MIT_25,experience1,6 years at Nair-chad .,6 years at Nair-chad
MIT_25,date,01/06 (2004 .,01-06-2004
MIT_25,bloodgroup,0 #,O
MIT_25,languageknown,"Kannada , Malayalam , Marathi","Kannada, Malayalam, Marathi"
MIT_25,Fatherhusbandname,Shaurya Puri .,Shaurya Puri
MIT_25,AlternateNo,"930 # 215,006 .",930215006
MIT_25,qualification,Post-Graduate .,Post-Graduate
MIT_25,place,Mumbai .,Mumbai
MIT_25,experience,5 years at Dugar-single,5 years at Dugar-single
MIT_25,candidatename,Hritik Puri .,Hritik Puri
MIT_25,maritalstatus,married .,Married
MIT_25,Dateofbirth,3/211990 .,3/211990
MIT_25,aadhaarcard,362430000000 #,3.6243E+11
MIT_25,contactnumber,7864138649 .,7864138649
MIT_25,gender,Male .,Male
MIT_643,permanentaddress,"A. No. 14. Nagarajan Circle , Gunbar-","A. No. 14. Nagarajan Circle, Gunbar"
MIT_643,gender,Female .,Female
MIT_643,maritalstatus,married .,Married
MIT_643,presentaddress,"847 ( Ramakrishnan Mary , Esthaziabad -","847 Ramakrishnan Mary, Esthaziabad"
MIT_643,experience,I year at Bahnmann and Peemer,I year at Bahnmann and Peemer
MIT_643,languageknown,"Telugu , Tamil , Gujarati , Marathi","Telugu, Tamil, Gujarati, Marathi"
MIT_643,referencescmob2,Rabbika Anand - 996793230 &,Rabbika Anand - 996793230
MIT_643,AlternateNo,8879 766515,8879766515
MIT_643,qualification,12th pass .,12th Pass
MIT_643,referencescmob1,"Lila Owen , 866 2058897",LilaOwen - 8662058897
MIT_643,contactnumber,9 774 0.89968 .,9774089968
MIT_643,bloodgroup,A-,A-
MIT_643,candidatename,Mahika Ozrar,Mahika Ozrar
MIT_643,nationality,Indian,Indian
MIT_643,experience1,10 yearsat isavant-Sankar,10 yearsat isavant-Sankar
MIT_643,date,01119 1/202 4 .,01119/1/202/4
MIT_643,Dateofbirth,1 1/22 (2969 .,1/1/22/2969
MIT_643,pancard,IPU.P KB9464N.,IPUPKB9464N
MIT_643,place,Bhopal .,Bhopal
MIT_643,Fatherhusbandname,Michael Braar .,Michael Braar
TCE_1375,permanentaddress,"H.NO 626 , Pillary Start , Tenali-4140m.","H.NO 626, Pillary Start, Tenali-4140m"
TCE_1375,presentaddress,50 )123 Subramanian Path . Whole,50 123 Subramanian Path . Whole
TCE_1375,referencescmob1,cheaya Nigam - 9591516340 .,Cheaya Nigam - 9591516340
TCE_1375,languageknown,"Marathi , Hindi , Tamil","Marathi, Hindi, Tamil"
TCE_1375,maritalstatus,married .,Married
TCE_1375,candidatename,British shade .,British Shade
TCE_1375,AlternateNo,8 538001 701 .,8538001701
TCE_1375,qualification,Post Graduate .,Post-Graduate
TCE_1375,contactnumber,8056028824 .,8056028824
TCE_1375,date,09/ 28 (2022,9/28/2022
TCE_1375,Dateofbirth,a141aa ! .,141
TCE_1375,experience1,3yearis at Savant- Das .,3yearis at Savant- Das
TCE_1375,place,Ranchi .,Ranchi
TCE_1375,experience,6 years at Baral and Sons .,6 years at Baral and Sons
TCE_1375,referencescmob2,Jairaj Thaker - 7.3930.332,Jairaj Thaker - 73930332
TCE_1375,gender,Male,Male
TCE_1375,nationality,Indian,Indian
TCE_1375,Fatherhusbandname,Bamak Sathe,Bamak Sathe
TCE_1375,bloodgroup,at,A+
TCE_1478,permanentaddress,"H.No. 12 , Khosla Circle , Patiala-","H.No. 12, Khosla Circle, Patiala"
TCE_1478,presentaddress,"H. No. 65 , Biswas Hans , Dindigul","H. No. 65, Biswas Hans, Dindigul"
TCE_1478,referencescmob2,Ishani Kari - 7630419429 .,Ishani Kari - 7630419429
TCE_1478,candidatename,Zayan Raj .,Zayan Raj
TCE_1478,experience,4 years out Bhasin - Ahluwalia,4 years out Bhasin - Ahluwalia
TCE_1478,referencescmob1,"You cani prusted - 86,882/9ls .",You Cani Prusted - 868829
TCE_1478,contactnumber,8113 22311 ),811322311
TCE_1478,AlternateNo,8010820911 .,8010820911
TCE_1478,experience1,great at cruel Inc.,great at cruel Inc
TCE_1478,languageknown,"Tamil , Hindi , marathi , Gujarati","Tamil, Hindi, Marathi, Gujarati"
TCE_1478,maritalstatus,married .,Married
TCE_1478,date,09 (01 ) 2022,09-01-2022
TCE_1478,qualification,diploma .,Diploma
TCE_1478,gender,male .,Male
TCE_1478,Dateofbirth,412/ 1980,412/1980
TCE_1478,Fatherhusbandname,"Nathaniel "" Raj",Nathaniel Raj
TCE_1478,place,Pancui .,Pancui
TCE_1478,nationality,Indian,Indian
TCE_1478,bloodgroup,fAB -,AB-
TCE_1131,experience,4 YEARS AT Lacharia Randhawa and Kade,4 YEARS AT Lacharia Randhawa and Kade
TCE_1131,referencescmob1,British Cherian - 78 15069311 .,British Cherian - 7815069311
TCE_1131,contactnumber,8095430588,8095430588
TCE_1131,permanentaddress,"07 , Yogi Marg , Bardhamann 491185 .","07, Yogi Marg, Bardhamann 491185"
TCE_1131,presentaddress,"H.NO. 67 , Sachdeva Circle , Thane-816919","H.NO. 67, Sachdeva Circle, Thane-816919"
TCE_1131,languageknown,"Telugu , Kannada , Gujarati","Telugu, Kannada, Gujarati"
TCE_1131,experience1,& YEARS AT CHANDRA BARAD AND SAINI,YEARS AT CHANDRA BARAD AND SAINI
TCE_1131,candidatename,Anirudh Dhar .,Anirudh Dhar
TCE_1131,referencescmob2,Adya Ganesan - 7 8500-414 33 .,Adya Ganesan - 7 8500-414 33 
TCE_1131,AlternateNo,999683 9 610,9996839610
TCE_1131,nationality,Indian,Indian
TCE_1131,place,Kolkata .,Kolkata
TCE_1131,qualification,10th pass .,10th Pass
TCE_1131,bloodgroup,B -,B-
TCE_1131,maritalstatus,single .,Single
TCE_1131,Dateofbirth,12 (30 ( 2006 .,12/30/2006
TCE_1131,gender,male .,Male
TCE_1131,date,08 ( 29 (2023 .,8/29/2023
TCE_1131,Fatherhusbandname,Jacob Dhar .,Jacob Dhar
VIT_927,candidatename,Eshana sami .,Eshana Sami
VIT_927,permanentaddress,"6141 , mistra Gang , Dhule 15243 )","6141, Mistra Gang, Dhule 15243"
VIT_927,referencescmob2,Yug Balan - TU49290 957,Yug Balan - 49290957
VIT_927,languageknown,"marathi , Bengali , Gujarati","Marathi, Bengali, Gujarati"
VIT_927,AlternateNo,"8358 4,2016",835842016
VIT_927,presentaddress,"03 , Somra Ganj , Tirunahvefi -5/3.0695","03, Somra Ganj, Tirunahvefi -5/3.0695"
VIT_927,referencescmob1,Dhruv Nayjak - 7943973068,Dhruv Nayjak - 7943973068
VIT_927,contactnumber,"8.2,6. 8848 .",8268848
VIT_927,qualification,post-Graduate,Post-Graduate
VIT_927,experience,5 years at Tripshire . Bal .,5 years at Tripshire Bal
VIT_927,gender,female .,Female
VIT_927,experience1,8 years at Lanka Bawa and Munshi .,8 years at Lanka Bawa and Munshi
VIT_927,nationality,Indian .,Indian
VIT_927,place,shillong .,Shillong
VIT_927,Fatherhusbandname,"Samar , Jamie",Samar Jamie
VIT_927,maritalstatus,married .,Married
VIT_927,Dateofbirth,8 (26 ( 1989 .,8/26/1989
VIT_927,date,0/1/5 ) 2025,0/1/5/2025
VIT_927,bloodgroup,br.,B
MIT_662,presentaddress,H.NO.48. Ram Chawk . Souipat-488491,H.NO.48. Ram Chawk . Souipat-488491
MIT_662,permanentaddress,"92/4th. Maxwell Mark , Pariala 07695","92/4th. Maxwell Mark, Pariala 07695"
MIT_662,languageknown,"Malayalam , Kannada Gujarati , Tamil","Malayalam, Kannada, Gujarati, Tamil"
MIT_662,contactnumber,7 17729545,717729545
MIT_662,referencescmob1,Shivansh Pillay - 9397594944,Shivansh Pillay - 9397594944
MIT_662,pancard,VSOR C.2/6N.,VSORC26N
MIT_662,Dateofbirth,3/23 ( 1982 .,3/23/1982
MIT_662,experience1,9 Years At Varghese Inc.,9 Years At Varghese Inc
MIT_662,experience,I Years at Barman-Kohli .,I Years at Barman-Kohli
MIT_662,qualification,10th Pass .,10th Pass
MIT_662,date,02108 12024 .,02108/12024
MIT_662,AlternateNo,706 36717 362 .,70636717362
MIT_662,referencescmob2,Yashoda Vaudya - 892087263 .,Yashoda Vaudya - 892087263
MIT_662,nationality,Indian .,Indian
MIT_662,Fatherhusbandname,Balveer Vora .,Balveer Vora
MIT_662,place,Granatok .,Gangtok
MIT_662,gender,female .,Female
MIT_662,maritalstatus,married .,Married
MIT_662,bloodgroup,B -,B-
MIT_662,candidatename,Izarna Vorg .,Izarna Vorg
MIT_662,aadhaarcard,9188 56000000,9.18856E+11
TCE_1388,permanentaddress,"it-NF 3.13 , Pearl Stored , Khammann","it-NF 3.13, Pearl Stored, Khammann"
TCE_1388,presentaddress,"12,440 , tripathi crew , characterized","12,440, Tripathi Crew, Characterized"
TCE_1388,contactnumber,fahbas 7.53 ) .,6753
TCE_1388,candidatename,Baldman Day .,Baldman Day
TCE_1388,languageknown,"marachiipelugu , English , family","Marachiipelugu, English, Tamil"
TCE_1388,referencescmob1,""" Gavin moody - 97393 20441 .",Gavin Moody - 9739320441
TCE_1388,date,08 125 ( 2024 .,8/125/2024
TCE_1388,experience1,a year about Haudey-mathodra .,a year about Haudey-mathodra
TCE_1388,gender,male,Male
TCE_1388,referencescmob2,Arthur Paula-9913927409,Arthur Paula - 9913927409
TCE_1388,Fatherhusbandname,Taween Day .,Taween Day
TCE_1388,AlternateNo,7273149883 .,7273149883
TCE_1388,experience,Mean at Koise Makay and Oza,Mean at Koise Makay and Oza
TCE_1388,nationality,Indian,Indian
TCE_1388,maritalstatus,married .,Married
TCE_1388,place,chandigarh .,Chandigarh
TCE_1388,qualification,go by pass .,Go By Pass
TCE_1388,Dateofbirth,11/play .,11
MIT_529,permanentaddress,"401242 , Garde Street , Banilly-063236","401242, Garde Street, Banilly-063236"
MIT_529,presentaddress,"16 (681 , Thaveri Zila , Nandyal-67072 1","16 681, Thaveri Zila, Nandyal-67072 1"
MIT_529,pancard,UI WPA 8133 ) .,UIWPA8133
MIT_529,languageknown,"Hindi , Bengali , Kannato , Tamil","Hindi, Bengali, Kannada, Tamil"
MIT_529,referencescmob2,Havish Mukherjee - 8384 213067,Havish Mukherjee - 8384213067
MIT_529,referencescmob1,Darika Hwal - 8661459039 .,Darika Hwal - 8661459039
MIT_529,gender,Female .,Female
MIT_529,experience1,1 years at chokshi Sharma and sole,1 years at chokshi Sharma and sole
MIT_529,contactnumber,76 588 76432 .,7658876432
MIT_529,experience,4 years at Mall Balau and Groda,4 years at Mall Balau and Groda
MIT_529,nationality,Indian .,Indian
MIT_529,qualification,12th Pass .,12th Pass
MIT_529,Dateofbirth,7 (20 ( 1968 .,7/20/1968
MIT_529,bloodgroup,Bt .,B+
MIT_529,place,Round him .,Roundhim
MIT_529,maritalstatus,married .,Married
MIT_529,date,10 ( 23 ( 2023 .,10/23/2023
MIT_529,Fatherhusbandname,vincent Patil .,Vincent Patil
MIT_529,candidatename,Niharika Patel .,Niharika Patel
MIT_529,AlternateNo,724909 7085 .,7249097085
MIT_698,presentaddress,"Shang_61 8 , Deshmunkhe circle , Bihar","Shang61 8, Deshmunkhe Circle, Bihar"
MIT_698,contactnumber,94 78 0.5539 ) .,947805539
MIT_698,experience,a years ( at Korpul Band ! and Mohan,a years at Korpul Band and Mohan
MIT_698,languageknown,"Telugu , Hindi , Marathi .","Telugu, Hindi, Marathi"
MIT_698,AlternateNo,97 4.6.30907 .,974630907
MIT_698,permanentaddress,"54 lbo , chandhuni , Bhilai - 407 2846","54 Lbo, Chandhuni, Bhilai - 407 2846"
MIT_698,candidatename,Mekhala mahal,Mekhala Mahal
MIT_698,referencescmob2,George Saraf -9156937291 .,George Saraf - 9156937291
MIT_698,referencescmob1,"Rudra Saran - 788,000467",Rudra Saran - 788000467
MIT_698,qualification,coten pass .,Coten Pass
MIT_698,gender,Femal e .,Female
MIT_698,bloodgroup,AB -,AB-
MIT_698,experience1,10 years at Mandal-Bera .,10 years at Mandal-Bera
MIT_698,nationality,Indian,Indian
MIT_698,maritalstatus,manne'd .,Manned
MIT_698,place,thiruvanthapuram,Thiruvananthapuram
MIT_698,date,or his ( over,
MIT_698,Fatherhusbandname,Robert Mahal .,Robert Mahal
MIT_698,pancard,SP PRF 8542Y,SPPRF8542Y
MIT_698,Dateofbirth,"4, 1929 ) 1977 .",4/1929/1977
VIT_914,AlternateNo,9 360420646,9360420646
VIT_914,candidatename,Xavier Dutta .,Xavier Dutta
VIT_914,permanentaddress,"022 , Aurora Ganj , Phusro 57.3368","022, Aurora Ganj, Phusro 57.3368"
VIT_914,languageknown,"Hindi , English","Hindi, English"
VIT_914,referencescmob1,"Yachana Srinivasan-190,000908",Yachana Srinivasan - 190000908
VIT_914,referencescmob2,Hemangini Sengupta - 963-809460,Hemangini Sengupta - 963-809460
VIT_914,presentaddress,"H.No. 12 , Brian Circle , Hounah b.34141","H.No. 12, Brian Circle, Hounah b.34141"
VIT_914,date,01 ( GO ) 2024 .,Jan-24
VIT_914,Fatherhusbandname,Maanas Dutta .,Maanas Dutta
VIT_914,experience,8 years at Sundaram-Mani,8 years at Sundaram-Mani
VIT_914,contactnumber,9081709116 .,9081709116
VIT_914,place,Bengaluru .,Bengaluru
VIT_914,nationality,Indian .,Indian
VIT_914,maritalstatus,married .,Married
VIT_914,aadhaarcard,6.14806E+11,6.14806E+11
VIT_914,gender,Male .,Male
VIT_914,bloodgroup,O-,O-
VIT_914,Dateofbirth,7 ( 28 (1995 .,7/28/1995
VIT_914,qualification,f PhD .,f PhD
VIT_914,experience1,4 years at Raju-Kibe .,4 years at Raju-Kibe
TCE_1192,candidatename,Elijah Rama .,Elijah Rama
TCE_1192,languageknown,"English Guy arati , Malyalam","English, Guy, Arati, Malayalam"
TCE_1192,referencescmob1,udarsh than -8156920976 .,Udarsh Than - 8156920976
TCE_1192,experience,4 years at Paul Mohanty and Sara,4 years at Paul Mohanty and Sara
TCE_1192,contactnumber,87612929096 .,87612929096
