,folder,file,text
7528,TCE_1311,date,12/30 (20'22
7529,TCE_1311,presentaddress,"658 , Sathe Zila , Akola 5/8363"
7530,TCE_1311,gender,Female .
7531,TCE_1311,bloodgroup,0 t
7532,TCE_1311,experience1,"to years at Borde LLC """
7533,TCE_1311,qualification,PhD .
7534,TCE_1311,languageknown,"Kannada , Hindi . Telman"
7535,TCE_1311,referencescmob2,Simon Vohra -8 770860 94 )
7536,TCE_1311,maritalstatus,married .
7537,TCE_1311,contactnumber,785114379 5
7538,TCE_1311,AlternateNo,8 23 1 1 80628
7539,TCE_1311,place,Grandhinagar
7540,TCE_1311,candidatename,Yashodhara Agrawal .
7541,TCE_1311,referencescmob1,Yash Babu - 1061313605
7542,TCE_1106,Dateofbirth,"5 ( 1,000 ."
7543,TCE_1106,Fatherhusbandname,Whaleyadhai Rattan .
7544,TCE_1106,permanentaddress,"19167 , Bhandara Ziler"
7545,TCE_1106,experience,9 years at Kalita Guha and Italy
7546,TCE_1106,date,out for ( 2022 .
7547,TCE_1106,presentaddress,than Baragang's old a 06 '
7548,TCE_1106,bloodgroup,AB -
7549,TCE_1106,experience1,system at RagGroup .
7550,TCE_1106,qualification,10th Pars .
7551,TCE_1106,languageknown,"Hindi , Bengali , Mauathi , Kabna"
7552,TCE_1106,referencescmob2,Wissen - 8965 479.3 .
7553,TCE_1106,maritalstatus,single .
7554,TCE_1106,contactnumber,978 8824761 .
7555,TCE_1106,AlternateNo,96 52758 1/5 .
7556,TCE_1106,place,Dispm .
7557,TCE_1106,candidatename,Nicolas Rattan .
7558,TCE_1106,referencescmob1,"LarganyasGimann - 80,6.9. 154,9.da ."
7559,TCE_1340,nationality,Indian .
7560,TCE_1340,Dateofbirth,215I 1976 .
7561,TCE_1340,Fatherhusbandname,Volant Balau .
7562,TCE_1340,permanentaddress,"191949 , Mahal Granj , Puduk Kottgis"
7563,TCE_1340,experience,I years at Khanna-Randhawa .
7564,TCE_1340,date,021 11 ( 2025
7565,TCE_1340,presentaddress,"97 , Babu Marg , Medininagar-460005"
7566,TCE_1340,gender,Female .
7567,TCE_1340,bloodgroup,D -
7568,TCE_1340,experience1,5 years at Yadav-Barsi .
7569,TCE_1340,qualification,Corraduate .
7570,TCE_1340,languageknown,"English , Bengali , Tamil , Hindi"
7571,TCE_1340,referencescmob2,Liam Nair-8365194491 .
7572,TCE_1340,maritalstatus,Married .
7573,TCE_1340,contactnumber,9700267157
7574,TCE_1340,AlternateNo,7919250329 .
7575,TCE_1340,place,Aizamel .
7576,TCE_1340,candidatename,Yahvi Balay .
7577,TCE_1340,referencescmob1,Max Saha-9271171825 .
7578,TCE_1315,nationality,Indian
7579,TCE_1315,Dateofbirth,9/9 (200 ) .
7580,TCE_1315,Fatherhusbandname,Nareen Bhatti .
7581,TCE_1315,permanentaddress,"H.NO.43 , Lala , Bulandshahr 66.2.39 ."
7582,TCE_1315,experience,9 years at Yadov-Beil .
7583,TCE_1315,date,04 (20/2023 .
7584,TCE_1315,presentaddress,"90 , Verma Nagar , Sambalpur-755074"
7585,TCE_1315,gender,male .
7586,TCE_1315,bloodgroup,B.
7587,TCE_1315,experience1,7 years at Sibal Ltd .
7588,TCE_1315,qualification,Ph D .
7589,TCE_1315,languageknown,"Gujarati , Malayalam ."
7590,TCE_1315,referencescmob2,"vedant Warrior -7,60215583 ."
7591,TCE_1315,maritalstatus,single .
7592,TCE_1315,contactnumber,877832 8729 .
7593,TCE_1315,AlternateNo,9000654443 .
7594,TCE_1315,place,Ranchi .
7595,TCE_1315,candidatename,Zashib Bhatti .
7596,TCE_1315,referencescmob1,Gopal Vig - 96 45984baz .
7597,MIT_186,nationality,Indian
7598,MIT_186,Dateofbirth,1/3 ( 1993 .
7599,MIT_186,Fatherhusbandname,Rushil Gupta .
7600,MIT_186,permanentaddress,"448 , Gavgzila , Ranchi 402424"
7601,MIT_186,experience,4 years at Walia Varghese and Borde
7602,MIT_186,date,04 ( 20 (2023 .
7603,MIT_186,presentaddress,"an , Gour Ganij , Kozhikode-908188"
7604,MIT_186,gender,male .
7605,MIT_186,bloodgroup,A -
7606,MIT_186,experience1,a years at Sarma PLC .
7607,MIT_186,qualification,PhD .
7608,MIT_186,languageknown,"Gujarati , Telugu , Kannada"
7609,MIT_186,referencescmob2,Aavar Palan - 8085127657
7610,MIT_186,pancard,YGWLF 288IY .
7611,MIT_186,maritalstatus,married .
7612,MIT_186,contactnumber,82 40248132 .
7613,MIT_186,AlternateNo,8.37807247 .
7614,MIT_186,place,Reunchi .
7615,MIT_186,candidatename,Azaan Gupta .
7616,MIT_186,referencescmob1,Yuvraj Kade -9261017101
7617,MIT_18,nationality,Inelia
7618,MIT_18,Dateofbirth,8 ( 22 ( 1979 .
7619,MIT_18,Fatherhusbandname,whit again .
7620,MIT_18,permanentaddress,"9.5/M , Vosa Rica , Kampus1621/7.4."
7621,MIT_18,experience,4 years at Suzuki & Sekhon .
7622,MIT_18,date,19 ( 19 (2024 .
7623,MIT_18,presentaddress,"H. No. 33 , Rajago pal , B. Wands had"
7624,MIT_18,gender,Female .
7625,MIT_18,bloodgroup,At
7626,MIT_18,experience1,6 years at sale Par Q Meteorogan
7627,MIT_18,qualification,12th pass .
7628,MIT_18,languageknown,"Marathi , English malaylam ."
7629,MIT_18,referencescmob2,Edhitha supra-9013582800 .
7630,MIT_18,pancard,KDROPP 309so
7631,MIT_18,maritalstatus,married .
7632,MIT_18,contactnumber,"7 5.2,602974 ."
7633,MIT_18,AlternateNo,8421270767 .
7634,MIT_18,place,Bengahrum .
7635,MIT_18,candidatename,Ulgate .
7636,MIT_18,referencescmob1,Paris Naragimham - 9501512412
7637,TCE_1318,nationality,Indian
7638,TCE_1318,Dateofbirth,8/27 (1960 .
7639,TCE_1318,Fatherhusbandname,Udarsh Manda .
7640,TCE_1318,permanentaddress,"H. No.8.8 , Uppal Ganj , Junagadh 0 1 2021"
7641,TCE_1318,experience,7years at Wable-Pradhan .
7642,TCE_1318,date,09 (13 (2023 .
7643,TCE_1318,presentaddress,"14 4 , Dana Chomk , Buhampur ,037150"
7644,TCE_1318,gender,Male .
7645,TCE_1318,bloodgroup,a b -
7646,TCE_1318,experience1,2 years at Nadkarni Bath and Grade
7647,TCE_1318,qualification,Diploma .
7648,TCE_1318,languageknown,"Tamil , Telugu , English"
7649,TCE_1318,referencescmob2,Chanakya rule -18 7031111 43 .
7650,TCE_1318,maritalstatus,married .
7651,TCE_1318,contactnumber,1244496962 .
7652,TCE_1318,AlternateNo,8 00455506 .
7653,TCE_1318,place,Kolkata .
7654,TCE_1318,candidatename,Tanay Manda .
7655,TCE_1318,referencescmob1,Luke Ramel - 92 6911.2 )
7656,VIT_947,nationality,Indian
7657,VIT_947,Dateofbirth,# 11/30 ( 1975 .
7658,VIT_947,Fatherhusbandname,Nakash Mishra .
7659,VIT_947,permanentaddress,Mitza'sinka chawk . Topse
7660,VIT_947,experience,6 years at Hegde Hans and Ratta
7661,VIT_947,date,08 ) 20 ( 2023 .
7662,VIT_947,presentaddress,"533 , Chakrabarti Street , Salem 546759 ."
7663,VIT_947,gender,Female .
7664,VIT_947,bloodgroup,ABT .
7665,VIT_947,experience1,I year at Edwin-Palla
7666,VIT_947,qualification,Graduate .
7667,VIT_947,languageknown,"Bengali , Kannada ."
7668,VIT_947,referencescmob2,Ekalinga Lafa-771747631
7669,VIT_947,pancard,MANZT79 RIG-
7670,VIT_947,maritalstatus,single .
7671,VIT_947,contactnumber,7257676902
7672,VIT_947,AlternateNo,9587400115
7673,VIT_947,place,Imphal .
7674,VIT_947,candidatename,Shivani Mishra .
7675,VIT_947,referencescmob1,"Rohan Groovy - 737,50-695"
7676,VIT_843,nationality,Pnelian .
7677,VIT_843,Dateofbirth,"9/ 20,1997"
7678,VIT_843,Fatherhusbandname,Anthony Gu'pata
7679,VIT_843,permanentaddress,"9 b 100 , Restogi Ming , Meozhikede 904257"
7680,VIT_843,experience,10 years out Balain-Cheunster
7681,VIT_843,date,"04 10 2,000 24"
7682,VIT_843,presentaddress,"# 5/186 , Chewla Street , P' Aubro-367-888"
7683,VIT_843,gender,Make .
7684,VIT_843,bloodgroup,A. A.
7685,VIT_843,experience1,3 Years at Greira Mennon and Shetty
7686,VIT_843,qualification,10th peers .
7687,VIT_843,languageknown,"English , Bengali"
7688,VIT_843,aadhaarcard,9th h 0.6200000
7689,VIT_843,referencescmob2,Pushed Borde -856/4.20.20
7690,VIT_843,maritalstatus,Married .
7691,VIT_843,contactnumber,FOTGH G. 7 896
7692,VIT_843,AlternateNo,7 5/8268 529
7693,VIT_843,place,I teenager
7694,VIT_843,candidatename,Harrison Gupta .
7695,VIT_843,referencescmob1,Mrishne Naidh - 8 9286 8 7753
7696,MIT_162,nationality,Indian .
7697,MIT_162,Dateofbirth,2 ( 2/1/2 ) .
7698,MIT_162,Fatherhusbandname,umang Sandhu .
7699,MIT_162,permanentaddress,"H.NO.35 , Mittal Road , Shamri 8AOH45"
7700,MIT_162,experience,10 years at Rege-pilla's
7701,MIT_162,date,10 (3025 .
7702,MIT_162,presentaddress,"734 , Parimer Zila , Duag-4 3115"
7703,MIT_162,gender,Male .
7704,MIT_162,bloodgroup,At
7705,MIT_162,experience1,Le Years at Node-Mahajas .
7706,MIT_162,qualification,ouraduate .
7707,MIT_162,languageknown,"English , Malayalam , Hindi , Tami 1 ."
7708,MIT_162,aadhaarcard,"98 4.9,000000"
7709,MIT_162,referencescmob2,Yauvani Dixit - 8571085 1/2 .
7710,MIT_162,maritalstatus,Mauvied .
7711,MIT_162,contactnumber,89396 69838 .
7712,MIT_162,AlternateNo,9013898179 .
7713,MIT_162,place,Dispure .
7714,MIT_162,candidatename,on Sandhu .
7715,MIT_162,referencescmob1,Nidra Avora - 83581 kb 3/9 .
7716,MIT_53,nationality,Indian
7717,MIT_53,Dateofbirth,8/211968 .
7718,MIT_53,Fatherhusbandname,Xavier Andra .
7719,MIT_53,permanentaddress,"14/85 , Barman Circle , Bongaigaon-613407"
7720,MIT_53,experience,3 years at Rayagopalan PLC.
7721,MIT_53,date,03 ( 10/2025 .
7722,MIT_53,presentaddress,"21 , Balasubramanian , Talna-438427 ."
7723,MIT_53,gender,Female .
7724,MIT_53,bloodgroup,at
7725,MIT_53,experience1,9 years at Talwar Rege and Swamy .
7726,MIT_53,qualification,12th Pass .
7727,MIT_53,languageknown,"Telugu , Malayalam"
7728,MIT_53,aadhaarcard,"6811 7,000000"
7729,MIT_53,referencescmob2,Jacob Khalsa - 768021 0858 .
7730,MIT_53,maritalstatus,Single .
7731,MIT_53,contactnumber,7392364389 .
7732,MIT_53,AlternateNo,7665860512 .
7733,MIT_53,place,Kavaratti .
7734,MIT_53,candidatename,Rachita Andra .
7735,MIT_53,referencescmob1,Ijaya Chahal - 8659176568
7736,MIT_429,nationality,Indian .
7737,MIT_429,Dateofbirth,12 (5 ( 1982 .
7738,MIT_429,Fatherhusbandname,AARUSH LAD .
7739,MIT_429,permanentaddress,"55/42b , BALA ZILA , MASIPOR - 227362"
7740,MIT_429,experience,I YEARS AT VOHRA PLL .
7741,MIT_429,date,08 ) 20 (2022 .
7742,MIT_429,presentaddress,"H.NO.97 , KURIAN MARG. SATARA -5610-8"
7743,MIT_429,gender,male .
7744,MIT_429,bloodgroup,B-
7745,MIT_429,experience1,1 years at Som and Sons .
7746,MIT_429,qualification,Graduate .
7747,MIT_429,languageknown,"Hindi , Malayalam , Benhali , Gujarati"
7748,MIT_429,aadhaarcard,24 64/68000000000
7749,MIT_429,referencescmob2,Patrick Gill - 8813412883
7750,MIT_429,maritalstatus,married .
7751,MIT_429,contactnumber,734625 2052
7752,MIT_429,AlternateNo,9 3 6.413257 .
7753,MIT_429,place,RANLAI .
7754,MIT_429,candidatename,Jacob Lad .
7755,MIT_429,referencescmob1,Samuel hole - 7214908490
7756,TCE_1404,nationality,Indian
7757,TCE_1404,Dateofbirth,"""119 ( 2003 ."
7758,TCE_1404,Fatherhusbandname,Rudra Balasubramanian
7759,TCE_1404,permanentaddress,"33/83 , Norris Schomanpur - 862631 ."
7760,TCE_1404,experience,4 years at Ganesan Palla and Chada
7761,TCE_1404,date,I'm I'm I 2024
7762,TCE_1404,presentaddress,"H.NO.29 , Shah Street , Jhansi 24.8046 ."
7763,TCE_1404,gender,Female .
7764,TCE_1404,bloodgroup,ABt .
7765,TCE_1404,experience1,a years at Dash Chadha and Palan
7766,TCE_1404,qualification,12th Paris .
7767,TCE_1404,languageknown,"Tamil , Malayalam , Kannoda ."
7768,TCE_1404,referencescmob2,b. Bahadursik Hans - 9888251003
7769,TCE_1404,maritalstatus,single .
7770,TCE_1404,contactnumber,8181355524 .
7771,TCE_1404,AlternateNo,99 3257 3504
7772,TCE_1404,place,I Lucknow .
7773,TCE_1404,candidatename,Priya Balasubramanian
7774,TCE_1404,referencescmob1,""" Cianrov Kani - 81452-53994 ."
7775,VIT_842,nationality,Pudiern .
7776,VIT_842,Dateofbirth,6/7 ) 1974 .
7777,VIT_842,Fatherhusbandname,Tai Ruele .
7778,VIT_842,permanentaddress,"H.NO. Feb , Dyal Nagar , Sintna 896636"
7779,VIT_842,experience,"3 Years at Vasa Vohra "" and Khadri"
7780,VIT_842,date,0.5/01 ) 202 3
7781,VIT_842,presentaddress,"H.NO. 927 , Muruvilla Nager , Nagpur-386068"
7782,VIT_842,gender,Female .
7783,VIT_842,bloodgroup,0.4 .
7784,VIT_842,experience1,& Years at Regie Inc.
7785,VIT_842,qualification,Graduate
7786,VIT_842,languageknown,"English . Daniel , Hindi ."
7787,VIT_842,aadhaarcard,Fo204 7000000
7788,VIT_842,referencescmob2,Rests : Wagle - 7 11 7.350 4.
7789,VIT_842,maritalstatus,Marrieel .
7790,VIT_842,contactnumber,"8,5,528233"
7791,VIT_842,AlternateNo,8 950 5 73858
7792,VIT_842,place,Arsenal
7793,VIT_842,candidatename,I Corarma Kade .
7794,VIT_842,referencescmob1,Ishouri Thor - 718583 83.50
7795,MIT_56,nationality,Indian .
7796,MIT_56,Dateofbirth,H.17 ( 1966 .
7797,MIT_56,Fatherhusbandname,Chaitanya Rajagopal
7798,MIT_56,permanentaddress,"HPO245 , Munty Mary , Shahyahampur"
7799,MIT_56,experience,I years at Munshi I.C.
7800,MIT_56,date,07 ( 1812025 .
7801,MIT_56,presentaddress,"H. No. 890 , Wala , Etawah -26 9.3 ) ."
7802,MIT_56,gender,male .
7803,MIT_56,bloodgroup,0 r .
7804,MIT_56,experience1,8 years at Devan-Royja .
7805,MIT_56,qualification,PhD .
7806,MIT_56,languageknown,"English , Gujaratist , Morathi"
7807,MIT_56,aadhaarcard,"83665 3,000000 ."
7808,MIT_56,referencescmob2,"Zarma Upadhyay - 88,58. 54 lb ."
7809,MIT_56,maritalstatus,married .
7810,MIT_56,contactnumber,86 32 246567 .
7811,MIT_56,AlternateNo,"9 3814/2,50 ."
7812,MIT_56,place,Itanagour .
7813,MIT_56,candidatename,Ishwar Rajagopal .
7814,MIT_56,referencescmob1,Avi Mitra - 4821441119 .
7815,MIT_183,nationality,Indian .
7816,MIT_183,Dateofbirth,81 28/ 2004
7817,MIT_183,Fatherhusbandname,Paris Balay .
7818,MIT_183,permanentaddress,"06174 , Sunder Road , Kalida 928234"
7819,MIT_183,experience,2 years at Srinivas Ltd .
7820,MIT_183,date,05 (031 2024 .
7821,MIT_183,presentaddress,"25,686 , 25thoudhary Street ,"
7822,MIT_183,gender,Male .
7823,MIT_183,bloodgroup,B-
7824,MIT_183,experience1,7 years at Dari-Sama .
7825,MIT_183,qualification,Ph D .
7826,MIT_183,languageknown,"Bergati , Kannada , English , Morathi"
7827,MIT_183,referencescmob2,"Rushil Son - 144,930.31 ."
7828,MIT_183,pancard,FYXL268U.
7829,MIT_183,maritalstatus,single .
7830,MIT_183,contactnumber,9681085185
7831,MIT_183,AlternateNo,8256132600 .
7832,MIT_183,place,Patna .
7833,MIT_183,candidatename,Noah Balay .
7834,MIT_183,referencescmob1,Adya Kota -7191045395
7835,TCE_1092,nationality,frolian .
7836,TCE_1092,Dateofbirth,1 ( 21 ( 1976 .
7837,TCE_1092,Fatherhusbandname,Udent Ben .
7838,TCE_1092,permanentaddress,"55/76 , Jlandar , Anand-70799 ) ."
7839,TCE_1092,experience,9 Years at Pillai Lal and Ram
7840,TCE_1092,date,06 first2024 .
7841,TCE_1092,presentaddress,"213 , Aggaleval Ganj , Kottayam892880"
7842,TCE_1092,gender,Female .
7843,TCE_1092,bloodgroup,at
7844,TCE_1092,experience1,4 Years at Parsa and Sons .
7845,TCE_1092,qualification,Diploma .
7846,TCE_1092,languageknown,"Telleges , English , Hindi , Marathi"
7847,TCE_1092,referencescmob2,Fiyaz Dai - 7 049 805347 .
7848,TCE_1092,maritalstatus,Marused
7849,TCE_1092,contactnumber,99259 50 823 .
7850,TCE_1092,AlternateNo,"F 51257,896 ."
7851,TCE_1092,place,Bhopah .
7852,TCE_1092,candidatename,Vanya Ben .
7853,TCE_1092,referencescmob1,Omigha Datta - J443105697
7854,MIT_375,nationality,Indian .
7855,MIT_375,Dateofbirth,9.6-1996 .
7856,MIT_375,Fatherhusbandname,Qarin Buch .
7857,MIT_375,permanentaddress,"77 , Sani Street , North Bundurn -3370"
7858,MIT_375,experience,5 years at chanda-mand
7859,MIT_375,date,01 ( 06 ) 20 2/2
7860,MIT_375,presentaddress,"26 ( 874 , Tara Road , Gorakhpur 320865"
7861,MIT_375,gender,male .
7862,MIT_375,bloodgroup,AB T .
7863,MIT_375,experience1,0. 4 years at Dugar-redakia
7864,MIT_375,qualification,G raduate .
7865,MIT_375,languageknown,"Tamil , Telugu , Malayalam"
7866,MIT_375,aadhaarcard,"669 425 0,00060"
7867,MIT_375,referencescmob2,Reva Yadav - 851322b774
7868,MIT_375,maritalstatus,single .
7869,MIT_375,contactnumber,8098281794 .
7870,MIT_375,AlternateNo,7 95 4249 7/6
7871,MIT_375,place,"H , Yderabad ."
7872,MIT_375,candidatename,Dourpan Buck .
7873,MIT_375,referencescmob1,chakradhea parish - 8305305130
7874,VIT_949,nationality,Indian .
7875,VIT_949,Dateofbirth,5/26 (1967 .
7876,VIT_949,Fatherhusbandname,Ekalinga Srinivasan .
7877,VIT_949,permanentaddress,"HANDAROA , 13,4DAN PATH ,"
7878,VIT_949,experience,4 years at Devi Inc.
7879,VIT_949,date,10 . ) ly. 2 5 .
7880,VIT_949,presentaddress,"H.NO.505 , PALLA , UNNAO-168068 ."
7881,VIT_949,gender,Fem Ale .
7882,VIT_949,bloodgroup,A A
7883,VIT_949,experience1,8 YEARS AT VAIDYACSONSONS
7884,VIT_949,qualification,10th pass .
7885,VIT_949,languageknown,"Bengali , Malayalam , Telugu"
7886,VIT_949,aadhaarcard,"7,300 09000000s ."
7887,VIT_949,referencescmob2,ADWETA HAYRE - 8243601399 .
7888,VIT_949,maritalstatus,MARRIED .
7889,VIT_949,contactnumber,89 89 048358
7890,VIT_949,AlternateNo,8226 27 4368 .
7891,VIT_949,place,CHAND IUPH .
7892,VIT_949,candidatename,Yashasvi Srinivasan
7893,VIT_949,referencescmob1,AADI PARMAR - 7684946817
7894,VIT_768,nationality,Indian .
7895,VIT_768,Dateofbirth,"3.7, 1990 ."
7896,VIT_768,Fatherhusbandname,Fara's moody .
7897,VIT_768,permanentaddress,90/677 . Naik Zila Rewa - 17h 304 .
7898,VIT_768,experience,6 years at to be 1/ c
7899,VIT_768,date,19. 17.30 25 .
7900,VIT_768,presentaddress,"36/654 , Perichawk , Karai Kudi 7 ,0539"
7901,VIT_768,gender,Male .
7902,VIT_768,bloodgroup,A-
7903,VIT_768,experience1,5 years at Sunday Dixit and Prasad
7904,VIT_768,qualification,p h D .
7905,VIT_768,languageknown,"Malayalam , Hindi English Telugu"
7906,VIT_768,aadhaarcard,"8' 8 1/6,000000 .0"
7907,VIT_768,referencescmob2,"Daniel Batta - 8964,90876 ) ."
7908,VIT_768,maritalstatus,Marri ed .
7909,VIT_768,contactnumber,73 68 5568 90 .
7910,VIT_768,AlternateNo,7049502655 .
7911,VIT_768,place,chandigarh
7912,VIT_768,candidatename,Noah moody .
7913,VIT_768,referencescmob1,vaku )Palla -8707701636 .
7914,VIT_866,nationality,Indian .
7915,VIT_866,Dateofbirth,for any ( 1970 .
7916,VIT_866,Fatherhusbandname,Faras Rajaiqopal
7917,VIT_866,permanentaddress,"H.NO.S. Wadhewa Moorg , Kodaya"
7918,VIT_866,experience,9 years at Arosapec
7919,VIT_866,date,02/16 ( 2025
7920,VIT_866,presentaddress,"1915 Kadakia 2da , Ensigns Pass"
7921,VIT_866,gender,Female .
7922,VIT_866,bloodgroup,A B-
7923,VIT_866,experience1,to years at the Mand and Reddy
7924,VIT_866,qualification,post - graduate
7925,VIT_866,languageknown,"Bengali , Kannada , Gujarati"
7926,VIT_866,aadhaarcard,"75563,000000"
7927,VIT_866,referencescmob2,Veolithic Tripathi - 18 4.36 4.2.2 .
7928,VIT_866,maritalstatus,Married .
7929,VIT_866,contactnumber,801209 7 729 .
7930,VIT_866,AlternateNo,4a45780576 .
7931,VIT_866,place,Imphal .
7932,VIT_866,candidatename,omisha Rajagapah
7933,VIT_866,referencescmob1,"Alessan des , Mohann - 9.317,13"
7934,TCE_1306,nationality,Indian .
7935,TCE_1306,Dateofbirth,10110 (972 .
7936,TCE_1306,Fatherhusbandname,"Falan Swamy"""
7937,TCE_1306,permanentaddress,"H. No.13 , Maria Marg. , Visakhapatnam-499141 ."
7938,TCE_1306,experience,A Years at Venkatarman and Sons .
7939,TCE_1306,date,06 (07 ( 2024 .
7940,TCE_1306,presentaddress,"H. NO. 387 , Pradhan Nagar , Baranagar 054755"
7941,TCE_1306,gender,Male .
7942,TCE_1306,bloodgroup,A-
7943,TCE_1306,experience1,3 years at Kar Groswami and Shankar .
7944,TCE_1306,qualification,Graduate .
7945,TCE_1306,languageknown,"Kannada , Bengali , Tamil"
7946,TCE_1306,referencescmob2,Tript Varkey -9871659662 .
7947,TCE_1306,maritalstatus,Single .
7948,TCE_1306,contactnumber,9227434/80 .
7949,TCE_1306,AlternateNo,9919143529 .
7950,TCE_1306,place,Mumbai .
7951,TCE_1306,candidatename,Darpan Swamp .
7952,TCE_1306,referencescmob1,Upma chaudhart -9763282412
7953,VIT_996,nationality,Indian .
7954,VIT_996,Dateofbirth,7/3 ( 1968 .
7955,VIT_996,Fatherhusbandname,huke Keer .
7956,VIT_996,permanentaddress,"430 , Buck Nagar , Kamarhati-633243"
7957,VIT_996,experience,6 Years at Agute Sabharwal and Kevers
7958,VIT_996,date,11 ( 11 (2022
7959,VIT_996,presentaddress,"433 , Salty Road , Kavali 20,013 ."
7960,VIT_996,gender,male .
7961,VIT_996,bloodgroup,a bt .
7962,VIT_996,experience1,7 Years at Iyer Ltd .
7963,VIT_996,qualification,curedate .
7964,VIT_996,languageknown,"melayalers , English"
7965,VIT_996,aadhaarcard,"450,7800 0000"
7966,VIT_996,referencescmob2,Darming Kummer - 8369510 482
7967,VIT_996,pancard,W. IWRC # 839 ) .
7968,VIT_996,maritalstatus,married .
7969,VIT_996,contactnumber,80 (7.4/4.4 .
7970,VIT_996,AlternateNo,"86 3, 881262 ."
7971,VIT_996,place,Chandigarh
7972,VIT_996,candidatename,I. Yurry Keer
7973,VIT_996,referencescmob1,Zailru Tank - 91155293 25
7974,VIT_829,nationality,Indian
7975,VIT_829,Dateofbirth,"' 9 ) "" ) 1983 ."
7976,VIT_829,Fatherhusbandname,Foreign Rutton .
7977,VIT_829,permanentaddress,"867 , Toor Street , Nangloi Tat 7 86910"
7978,VIT_829,experience,to year's at Narayan LLC .
7979,VIT_829,date,03 (01 (20/2.3 .
7980,VIT_829,presentaddress,"H.NO.H. 8hukla Ganj , Terati-79.3889"
7981,VIT_829,gender,Male .
7982,VIT_829,bloodgroup,Bf.
7983,VIT_829,experience1,7' Years at Duggar Group
7984,VIT_829,qualification,Diploma .
7985,VIT_829,languageknown,"Malaya Lam , Kannada"
7986,VIT_829,aadhaarcard,22th 7.000000
7987,VIT_829,referencescmob2,Noah Purohit - 7893-65679
7988,VIT_829,pancard,DUP C648 132 .
7989,VIT_829,maritalstatus,Married .
7990,VIT_829,contactnumber,750 98/6267
7991,VIT_829,AlternateNo,885 (65378 )
7992,VIT_829,place,Grand himself
7993,VIT_829,candidatename,Pahiran Reitken .
7994,VIT_829,referencescmob1,Andrew Savant - It's 6-7 1.983 .
7995,TCE_1364,nationality,inri an
7996,TCE_1364,Dateofbirth,4106 ) 1969 .
7997,TCE_1364,Fatherhusbandname,I Gopal Mander .
7998,TCE_1364,permanentaddress,"H.NO.969 , Raju Circle , Dhanbad 753155"
7999,TCE_1364,experience,7Years of Bali Chakrabarti and chander
8000,TCE_1364,date,12 ( 24 ( 2099 .
8001,TCE_1364,presentaddress,"56113 , chander Marg , Kota -0374ad"
8002,TCE_1364,gender,male .
8003,TCE_1364,bloodgroup,# Otue
8004,TCE_1364,experience1,I Year at Bassi-Roy .
8005,TCE_1364,qualification,12th pass .
8006,TCE_1364,languageknown,"Tamil , Kannada"
8007,TCE_1364,referencescmob2,Bhanumati - 9796 357 73 .
8008,TCE_1364,maritalstatus,I married .
8009,TCE_1364,contactnumber,8985556938 .
8010,TCE_1364,AlternateNo,"90"" 891495 ."
8011,TCE_1364,place,Kavaratti .
8012,TCE_1364,candidatename,Maanav Mander .
8013,TCE_1364,referencescmob1,Lekha Devi - 8101106774 .
8014,MIT_668,nationality,Indian
8015,MIT_668,Dateofbirth,11 1/0 ) 1975 .
8016,MIT_668,Fatherhusbandname,Eliiah Dewan .
8017,MIT_668,permanentaddress,"30145 , Rajan palm , Hospet 578680"
8018,MIT_668,experience,I years at Deshpande Lata and Rajagopal
8019,MIT_668,date,09l'03 (2023 .
8020,MIT_668,presentaddress,"33 , Madan chawk , Mungex 386748"
8021,MIT_668,gender,Male .
8022,MIT_668,bloodgroup,0 -
8023,MIT_668,experience1,"6 years at Swaminathan Devon and "" General"
8024,MIT_668,qualification,10th pass .
8025,MIT_668,languageknown,"Marathi , Malayalam , Kanada ."
8026,MIT_668,referencescmob2,Karan Randhawa _7971716030
8027,MIT_668,pancard,EP 2BJ TO2IK .
8028,MIT_668,maritalstatus,married .
8029,MIT_668,contactnumber,7819 068779 .
8030,MIT_668,AlternateNo,7940735535 .
8031,MIT_668,place,Imphal .
8032,MIT_668,candidatename,Gavin Dewan .
8033,MIT_668,referencescmob1,Ina Nazareth -9994216046 .
8034,MIT_499,nationality,India n.
8035,MIT_499,Dateofbirth,8/20 ( 1973 .
8036,MIT_499,Fatherhusbandname,Onkar Bora .
8037,MIT_499,permanentaddress,"N.NO.38 , Paul Chouk , Sabara"
8038,MIT_499,experience,4 years at Dewan Bowman echandro
8039,MIT_499,date,05 ( 27 ( 2025 .
8040,MIT_499,presentaddress,H.NO. 2b. Master Marglutz-2
8041,MIT_499,gender,Male .
8042,MIT_499,bloodgroup,0 -
8043,MIT_499,experience1,8 years at Maharaj Itof
8044,MIT_499,qualification,12th pass .
8045,MIT_499,languageknown,"Telugu , English , Malayalam"
8046,MIT_499,aadhaarcard,"8.23030,00000"
8047,MIT_499,referencescmob2,Arya Mani -8703580769 .
8048,MIT_499,maritalstatus,Married .
8049,MIT_499,contactnumber,"46 3559,4508 ."
8050,MIT_499,AlternateNo,85828 bob2 ) .
8051,MIT_499,place,Lucknow .
8052,MIT_499,candidatename,Onveer Bora .
8053,MIT_499,referencescmob1,Pooja Dutta - 9414884580
8054,TCE_1100,nationality,Indianism .
8055,TCE_1100,Dateofbirth,12 ( 21 ( 1980 .
8056,TCE_1100,Fatherhusbandname,wyatt semgupba .
8057,TCE_1100,permanentaddress,"In148 , Daryl Road , Bhiaserowski ."
